edad,abandono,viajes,departamento,distancia_casa,educacion,carrera,id,satisfaccion_entorno,implicacion,nivel_laboral,puesto,satisfaccion_trabajo,estado_civil,salario_mes,num_empresas_anteriores,horas_extra,incremento_salario_porc,evaluacion,satisfaccion_companeros,nivel_acciones,anos_experiencia,num_formaciones_ult_ano,anos_compania,anos_desde_ult_promocion,anos_con_manager_actual,salario_ano,impacto_abandono,scoring_abandono
29,0,Travel_Rarely,Sales,5,Secundaria,Medical,1669,Baja,Media,2,Sales Executive,Media,Divorced,4187,1,Yes,13,Alta,Media,1,10,3,10,0,9,50244,10249.776,0.05436986291891679
33,0,Travel_Rarely,Sales,2,Universitaria,Medical,1670,Muy_Alta,Alta,2,Sales Executive,Alta,Divorced,5505,1,No,14,Alta,Alta,2,6,5,6,0,4,66060,13476.24,0.0184556497922399
32,0,Travel_Rarely,Research & Development,2,Universitaria,Medical,1671,Muy_Alta,Alta,2,Research Scientist,Alta,Divorced,5470,0,No,13,Alta,Alta,2,10,4,9,1,6,65640,13390.56,0.014005726369939457
31,0,Travel_Rarely,Sales,5,Universitaria,Life Sciences,1673,Baja,Alta,2,Sales Executive,Alta,Married,5476,1,No,11,Alta,Baja,2,10,2,10,0,2,65712,13405.248,0.11304076384794326
49,0,Travel_Rarely,Research & Development,16,Universitaria,Medical,1674,Muy_Alta,Alta,1,Laboratory Technician,Alta,Divorced,2587,4,Yes,16,Alta,Media,1,17,2,2,2,2,31044,6115.668000000001,0.27400454340713654
38,0,Travel_Frequently,Research & Development,2,Secundaria,Medical,1675,Muy_Alta,Media,1,Laboratory Technician,Media,Single,2440,1,No,22,Muy_Alta,Media,0,4,3,4,3,3,29280,4714.08,0.09943408297205131
47,0,Travel_Rarely,Sales,2,Master,Life Sciences,1676,Media,Muy_Alta,4,Manager,Muy_Alta,Divorced,15972,6,No,14,Alta,Alta,3,29,2,3,1,2,191664,40249.439999999995,0.02373277406753562
49,0,Travel_Rarely,Research & Development,1,Universitaria,Life Sciences,1677,Alta,Alta,4,Manager,Alta,Single,15379,4,No,14,Alta,Baja,0,23,2,8,0,0,184548,38755.08,0.021908897266219144
41,0,Travel_Rarely,Sales,23,Universitaria,Life Sciences,1678,Muy_Alta,Alta,3,Sales Executive,Alta,Single,7082,3,Yes,16,Alta,Muy_Alta,0,21,2,2,0,2,84984,17846.64,0.39240217915930636
20,0,Travel_Rarely,Sales,9,Universitaria,Life Sciences,1680,Muy_Alta,Alta,1,Sales Representative,Alta,Single,2728,1,No,11,Alta,Baja,0,2,3,2,0,2,32736,6448.992,0.16310820825939143
33,0,Non-Travel,Sales,16,Universitaria,Life Sciences,1681,Alta,Alta,2,Sales Executive,Alta,Divorced,5368,1,Yes,25,Muy_Alta,Alta,1,7,2,6,1,2,64416,13140.864,0.10535285881878569
36,0,Travel_Rarely,Research & Development,26,Universitaria,Life Sciences,1682,Baja,Alta,2,Healthcare Representative,Alta,Married,5347,6,No,14,Alta,Media,2,10,2,3,0,2,64164,13089.455999999998,0.0574993280855127
44,0,Travel_Rarely,Human Resources,1,Universitaria,Life Sciences,1683,Alta,Alta,1,Human Resources,Alta,Divorced,3195,4,Yes,18,Alta,Baja,3,8,2,2,2,2,38340,7552.9800000000005,0.17205725500522356
23,1,Travel_Rarely,Research & Development,8,Secundaria,Medical,1684,Muy_Alta,Media,1,Laboratory Technician,Media,Single,3989,1,Yes,11,Alta,Baja,0,5,2,5,1,2,47868,9429.996000000001,0.5906893827493188
38,0,Travel_Rarely,Research & Development,4,Universitaria,Medical,1687,Muy_Alta,Alta,1,Laboratory Technician,Alta,Married,3306,7,No,19,Alta,Muy_Alta,1,7,5,0,0,0,39672,7815.384,0.0770237519061923
53,0,Travel_Rarely,Research & Development,24,Master,Medical,1689,Media,Muy_Alta,3,Healthcare Representative,Muy_Alta,Married,7005,3,No,15,Alta,Alta,0,11,2,4,1,2,84060,17652.6,0.06134261349019544
48,1,Travel_Frequently,Sales,7,Universitaria,Medical,1691,Muy_Alta,Alta,1,Sales Representative,Alta,Married,2655,2,Yes,11,Alta,Alta,2,19,3,9,7,7,31860,6276.42,0.3036107027363368
32,1,Travel_Rarely,Research & Development,2,Universitaria,Life Sciences,1692,Muy_Alta,Alta,1,Laboratory Technician,Alta,Single,1393,1,No,12,Alta,Baja,0,1,2,1,0,0,16716,2691.2760000000003,0.7666796001105541
26,0,Non-Travel,Research & Development,7,Universitaria,Medical,1693,Muy_Alta,Alta,1,Laboratory Technician,Alta,Single,2570,1,No,20,Muy_Alta,Alta,0,7,5,7,5,7,30840,6075.4800000000005,0.08167960741961235
55,0,Travel_Rarely,Research & Development,22,Secundaria,Technical Degree,1694,Baja,Media,1,Research Scientist,Media,Divorced,3537,5,No,12,Alta,Muy_Alta,1,8,1,4,1,2,42444,8361.468,0.04684366997308992
34,0,Travel_Rarely,Research & Development,5,Secundaria,Medical,1696,Media,Media,2,Laboratory Technician,Media,Married,3986,1,No,14,Alta,Alta,1,15,3,15,4,13,47832,9422.904,0.02502566084323986
60,0,Travel_Rarely,Research & Development,1,Primaria,Medical,1697,Alta,Baja,3,Healthcare Representative,Baja,Divorced,10883,3,No,20,Muy_Alta,Alta,1,19,2,1,0,0,130596,27425.16,0.041425022138121194
33,0,Travel_Rarely,Research & Development,21,Master,Medical,1698,Media,Muy_Alta,1,Laboratory Technician,Muy_Alta,Married,2028,1,No,18,Alta,Muy_Alta,3,14,6,14,2,13,24336,3918.096,0.06566018559522473
37,0,Travel_Frequently,Sales,1,Primaria,Medical,1700,Alta,Baja,2,Sales Executive,Baja,Divorced,9525,1,No,14,Alta,Alta,2,6,2,6,1,3,114300,24003.0,0.06977450794536566
34,0,Travel_Rarely,Research & Development,19,Secundaria,Life Sciences,1701,Media,Media,1,Research Scientist,Media,Married,2929,1,No,12,Alta,Media,0,10,3,10,8,7,35148,6924.156,0.07132611354820917
23,1,Travel_Rarely,Sales,7,Universitaria,Life Sciences,1702,Alta,Alta,1,Sales Representative,Alta,Divorced,2275,1,Yes,21,Muy_Alta,Media,1,3,2,3,0,2,27300,4395.3,0.3689390208972039
44,0,Travel_Rarely,Research & Development,2,Master,Life Sciences,1703,Alta,Muy_Alta,3,Healthcare Representative,Muy_Alta,Married,7879,1,Yes,19,Alta,Media,1,9,2,8,6,7,94548,19855.079999999998,0.07998161465075443
35,0,Travel_Frequently,Research & Development,2,Secundaria,Medical,1704,Baja,Media,1,Research Scientist,Media,Single,4930,0,Yes,14,Alta,Alta,0,6,2,5,1,4,59160,12068.64,0.08462409167935821
43,0,Travel_Rarely,Sales,2,Universitaria,Medical,1706,Muy_Alta,Alta,2,Sales Executive,Alta,Married,7847,1,Yes,17,Alta,Baja,1,10,3,10,8,8,94164,19774.44,0.05657583751846527
24,0,Travel_Rarely,Research & Development,9,Master,Medical,1707,Alta,Muy_Alta,1,Research Scientist,Muy_Alta,Married,4401,1,No,16,Alta,Muy_Alta,1,5,1,5,0,4,52812,10773.648,0.09145284617635192
41,0,Travel_Rarely,Sales,6,Universitaria,Marketing,1708,Muy_Alta,Alta,3,Sales Executive,Alta,Single,9241,1,No,12,Alta,Media,0,10,3,10,8,7,110892,23287.32,0.12634250890564927
29,0,Travel_Rarely,Research & Development,9,Universitaria,Medical,1709,Muy_Alta,Alta,1,Laboratory Technician,Alta,Married,2974,9,No,17,Alta,Alta,1,9,2,5,1,2,35688,7030.536,0.05937294156266233
36,0,Travel_Rarely,Sales,2,Universitaria,Life Sciences,1710,Alta,Alta,2,Sales Representative,Alta,Single,4502,3,No,15,Alta,Alta,0,17,2,13,6,7,54024,11020.895999999999,0.054342312242312424
45,0,Non-Travel,Research & Development,1,Secundaria,Life Sciences,1712,Alta,Media,3,Healthcare Representative,Media,Married,10748,3,No,23,Muy_Alta,Muy_Alta,1,25,3,23,14,4,128976,27084.96,0.0426322916272212
24,1,Travel_Rarely,Human Resources,22,Primaria,Human Resources,1714,Muy_Alta,Baja,1,Human Resources,Baja,Married,1555,1,No,11,Alta,Alta,1,1,2,1,0,0,18660,3004.26,0.5166799422799424
47,1,Travel_Frequently,Sales,9,Primaria,Life Sciences,1716,Alta,Baja,4,Sales Executive,Baja,Married,12936,7,No,11,Alta,Alta,0,25,3,23,14,10,155232,32598.719999999998,0.20956066388435346
26,0,Travel_Rarely,Research & Development,17,Primaria,Medical,1718,Muy_Alta,Baja,1,Laboratory Technician,Baja,Married,2305,1,No,15,Alta,Alta,3,3,3,3,0,2,27660,4453.26,0.11506013496144935
45,0,Travel_Rarely,Research & Development,28,Secundaria,Technical Degree,1719,Muy_Alta,Media,4,Research Director,Media,Single,16704,1,No,11,Alta,Alta,0,21,2,21,8,6,200448,42094.08,0.042581917079343355
32,0,Travel_Frequently,Research & Development,10,Universitaria,Life Sciences,1720,Baja,Alta,1,Research Scientist,Alta,Married,3433,6,No,13,Alta,Baja,1,10,3,5,1,3,41196,8115.612,0.06752954421990374
31,0,Travel_Rarely,Research & Development,2,Universitaria,Life Sciences,1721,Media,Alta,1,Laboratory Technician,Alta,Married,3477,1,No,14,Alta,Muy_Alta,1,6,2,5,0,3,41724,8219.628,0.03538045760671838
41,0,Non-Travel,Human Resources,4,Primaria,Human Resources,1722,Alta,Baja,2,Human Resources,Baja,Married,6430,6,No,19,Alta,Media,1,10,4,3,1,2,77160,16203.599999999999,0.02944451419776431
40,0,Travel_Rarely,Research & Development,8,Universitaria,Life Sciences,1724,Media,Alta,2,Manufacturing Director,Alta,Married,6516,2,Yes,16,Alta,Media,1,18,3,1,0,0,78192,16420.32,0.1143549615605517
24,0,Travel_Rarely,Research & Development,29,Universitaria,Medical,1725,Media,Alta,1,Laboratory Technician,Alta,Divorced,3907,1,No,13,Alta,Media,3,6,2,6,1,2,46884,9236.148000000001,0.03477964433570279
46,0,Travel_Rarely,Research & Development,13,Universitaria,Life Sciences,1727,Alta,Alta,2,Healthcare Representative,Alta,Single,5562,6,No,14,Alta,Muy_Alta,0,19,3,10,0,9,66744,13615.776,0.020614774564185145
35,0,Travel_Rarely,Research & Development,27,Universitaria,Life Sciences,1728,Muy_Alta,Alta,2,Manufacturing Director,Alta,Married,6883,2,No,16,Alta,Media,1,17,3,7,0,7,82596,17345.16,0.023255736127102945
30,0,Travel_Rarely,Research & Development,16,Universitaria,Life Sciences,1729,Media,Alta,1,Research Scientist,Alta,Married,2862,1,No,12,Alta,Media,1,10,2,10,0,8,34344,6765.768,0.03887233776327182
47,0,Non-Travel,Sales,2,Universitaria,Marketing,1731,Alta,Alta,2,Sales Executive,Alta,Married,4978,7,No,11,Alta,Muy_Alta,1,4,3,1,0,0,59736,12186.143999999998,0.1973400798274598
46,0,Travel_Rarely,Sales,2,Universitaria,Life Sciences,1732,Alta,Alta,3,Sales Executive,Alta,Divorced,10368,4,Yes,12,Alta,Media,1,13,5,10,0,3,124416,26127.36,0.013411972306334534
36,1,Travel_Rarely,Sales,13,Secundaria,Marketing,1733,Media,Media,2,Sales Executive,Media,Divorced,6134,5,Yes,13,Alta,Media,3,16,3,2,2,2,73608,15016.032,0.12303201095737165
32,1,Travel_Rarely,Sales,1,Primaria,Life Sciences,1734,Baja,Baja,2,Sales Executive,Baja,Single,6735,6,No,15,Alta,Media,0,10,2,0,0,0,80820,16972.2,0.7085210822951098
23,0,Travel_Rarely,Research & Development,4,Universitaria,Medical,1735,Alta,Alta,1,Laboratory Technician,Alta,Single,3295,1,No,13,Alta,Alta,0,3,3,3,1,2,39540,7789.38,0.040747076873286645
31,0,Travel_Frequently,Research & Development,24,Universitaria,Technical Degree,1736,Muy_Alta,Alta,2,Manufacturing Director,Alta,Single,5238,2,No,20,Muy_Alta,Muy_Alta,0,9,3,5,1,4,62856,12822.624,0.05500240794484527
39,0,Non-Travel,Research & Development,1,Universitaria,Life Sciences,1737,Muy_Alta,Alta,2,Laboratory Technician,Alta,Married,6472,1,Yes,15,Alta,Muy_Alta,1,9,2,9,5,8,77664,16309.439999999999,0.0956669336159066
32,0,Travel_Rarely,Sales,19,Primaria,Life Sciences,1739,Muy_Alta,Baja,3,Sales Executive,Baja,Married,9610,3,No,13,Alta,Alta,1,10,2,4,0,2,115320,24217.2,0.06014992899002002
40,0,Travel_Rarely,Sales,7,Universitaria,Medical,1740,Media,Alta,5,Manager,Alta,Single,19833,1,No,14,Alta,Media,0,21,3,21,12,8,237996,49979.159999999996,0.06978185404671128
45,0,Travel_Rarely,Human Resources,4,Primaria,Life Sciences,1744,Alta,Baja,3,Human Resources,Baja,Married,9756,4,No,21,Muy_Alta,Alta,2,9,2,5,0,3,117072,24585.12,0.0982948867891646
30,0,Travel_Frequently,Research & Development,2,Secundaria,Technical Degree,1745,Muy_Alta,Media,1,Research Scientist,Media,Single,4968,0,No,16,Alta,Muy_Alta,0,10,2,9,0,7,59616,12161.663999999999,0.18388061166859682
24,0,Travel_Frequently,Human Resources,10,Universitaria,Medical,1746,Baja,Alta,1,Human Resources,Alta,Married,2145,0,No,14,Alta,Muy_Alta,1,3,2,2,2,1,25740,4144.14,0.09804390191351722
30,1,Travel_Frequently,Human Resources,8,Secundaria,Human Resources,1747,Alta,Media,1,Human Resources,Media,Divorced,2180,6,No,11,Alta,Alta,1,6,0,4,1,2,26160,4211.76,0.6702751111665995
31,0,Travel_Rarely,Sales,5,Universitaria,Technical Degree,1749,Baja,Alta,2,Sales Executive,Alta,Married,8346,1,No,19,Alta,Alta,1,6,3,5,0,2,100152,21031.92,0.05397412445980282
27,0,Travel_Rarely,Research & Development,8,Universitaria,Medical,1751,Alta,Alta,1,Research Scientist,Alta,Single,3445,1,No,11,Alta,Alta,0,6,5,6,1,4,41340,8143.9800000000005,0.07155269335505932
29,1,Travel_Rarely,Sales,9,Primaria,Marketing,1752,Media,Baja,1,Sales Representative,Baja,Single,2760,1,No,13,Alta,Alta,0,2,3,2,2,2,33120,6524.64,0.6509933564693319
29,0,Travel_Frequently,Research & Development,1,Master,Life Sciences,1753,Muy_Alta,Muy_Alta,2,Healthcare Representative,Muy_Alta,Single,6294,8,Yes,12,Alta,Muy_Alta,0,10,5,3,0,2,75528,15860.88,0.25737834655964714
30,0,Travel_Rarely,Sales,15,Secundaria,Marketing,1754,Alta,Media,3,Sales Executive,Media,Divorced,7140,2,No,11,Alta,Baja,1,12,2,7,1,7,85680,17992.8,0.10702483598271309
34,0,Travel_Rarely,Research & Development,2,Master,Medical,1755,Muy_Alta,Muy_Alta,1,Research Scientist,Muy_Alta,Married,2932,0,Yes,14,Alta,Baja,3,6,3,5,1,2,35184,6931.2480000000005,0.06676861917280878
33,0,Non-Travel,Sales,2,Universitaria,Marketing,1756,Muy_Alta,Alta,2,Sales Executive,Alta,Single,5147,8,No,15,Alta,Muy_Alta,0,13,2,11,1,7,61764,12599.856,0.06689623226054668
49,0,Travel_Rarely,Sales,11,Universitaria,Marketing,1757,Muy_Alta,Alta,2,Sales Executive,Alta,Single,4507,3,No,12,Alta,Alta,0,8,1,5,0,4,54084,11033.135999999999,0.08322631678988072
33,1,Travel_Rarely,Sales,16,Universitaria,Life Sciences,1758,Baja,Alta,3,Sales Executive,Alta,Single,8564,2,Yes,20,Muy_Alta,Alta,0,11,2,0,0,0,102768,21581.28,0.7087858035035454
38,0,Travel_Frequently,Research & Development,2,Secundaria,Medical,1760,Alta,Media,1,Laboratory Technician,Media,Married,2468,4,No,14,Alta,Media,1,9,4,6,0,5,29616,4768.176,0.06302813676769836
31,1,Travel_Rarely,Sales,16,Universitaria,Marketing,1761,Baja,Alta,3,Sales Executive,Alta,Married,8161,2,No,13,Alta,Baja,3,10,2,1,0,0,97932,20565.719999999998,0.5717923816543271
29,0,Travel_Rarely,Research & Development,4,Secundaria,Technical Degree,1762,Muy_Alta,Media,1,Research Scientist,Media,Divorced,2109,1,No,13,Alta,Alta,1,1,2,1,0,0,25308,4074.588,0.10603600288600289
30,0,Travel_Rarely,Research & Development,16,Master,Life Sciences,1763,Alta,Muy_Alta,2,Healthcare Representative,Muy_Alta,Married,5294,3,No,16,Alta,Alta,1,10,3,7,1,7,63528,12959.712,0.05260815696060167
32,0,Non-Travel,Research & Development,5,Universitaria,Technical Degree,1764,Media,Alta,1,Research Scientist,Alta,Single,2718,2,No,14,Alta,Media,0,12,3,7,0,7,32616,6425.352,0.15547881870920935
38,0,Travel_Rarely,Research & Development,18,Primaria,Medical,1766,Media,Baja,2,Healthcare Representative,Alta,Married,5811,3,Yes,16,Alta,Alta,1,15,2,1,1,0,69732,14225.328,0.07602622699271638
43,1,Travel_Frequently,Research & Development,17,Universitaria,Technical Degree,1767,Alta,Media,1,Research Scientist,Media,Married,2437,9,Yes,16,Alta,Muy_Alta,1,6,4,1,0,0,29244,4708.284000000001,0.8630572181441747
42,0,Travel_Rarely,Research & Development,12,Universitaria,Medical,1768,Media,Alta,1,Laboratory Technician,Alta,Divorced,2766,8,No,22,Muy_Alta,Media,3,7,6,5,0,4,33192,6538.8240000000005,0.05300832485771645
55,0,Travel_Rarely,Research & Development,2,Secundaria,Medical,1770,Alta,Media,5,Research Director,Media,Married,19038,8,No,12,Alta,Media,3,34,2,1,0,0,228456,47975.759999999995,0.032309508022607084
33,0,Non-Travel,Research & Development,4,Universitaria,Technical Degree,1771,Muy_Alta,Alta,2,Research Scientist,Alta,Divorced,3055,5,No,15,Alta,Muy_Alta,2,11,2,9,1,7,36660,7222.02,0.031215920918372025
41,0,Travel_Rarely,Research & Development,9,Universitaria,Life Sciences,1772,Alta,Alta,1,Laboratory Technician,Alta,Divorced,2289,1,No,20,Muy_Alta,Media,2,5,2,5,0,4,27468,4422.348,0.02467753225792431
34,0,Non-Travel,Sales,10,Universitaria,Life Sciences,1774,Muy_Alta,Alta,2,Sales Executive,Alta,Divorced,4001,1,Yes,14,Alta,Alta,1,15,3,15,0,7,48012,9458.364,0.058595178311617604
53,0,Non-Travel,Research & Development,1,Secundaria,Medical,1775,Baja,Media,4,Manufacturing Director,Media,Married,12965,4,Yes,20,Muy_Alta,Muy_Alta,3,27,2,3,0,2,155580,32671.8,0.13122469449679153
43,0,Travel_Rarely,Human Resources,2,Universitaria,Life Sciences,1778,Media,Alta,1,Human Resources,Alta,Single,3539,0,No,13,Alta,Media,0,10,5,9,1,8,42468,8366.196,0.07003177530734173
34,0,Travel_Rarely,Sales,3,Primaria,Life Sciences,1779,Muy_Alta,Baja,2,Sales Executive,Baja,Single,6029,5,No,12,Alta,Baja,0,6,3,2,2,2,72348,14758.991999999998,0.11419456901658392
21,1,Travel_Rarely,Sales,7,Universitaria,Marketing,1780,Media,Alta,1,Sales Representative,Alta,Single,2679,1,No,13,Alta,Media,0,1,3,1,1,0,32148,6333.156,0.655050496250754
38,0,Travel_Rarely,Research & Development,6,Secundaria,Other,1782,Muy_Alta,Media,1,Laboratory Technician,Media,Married,3702,1,No,11,Alta,Media,1,5,3,5,0,4,44424,8751.528,0.03523305309663207
22,1,Travel_Rarely,Research & Development,8,Universitaria,Medical,1783,Alta,Alta,1,Laboratory Technician,Alta,Married,2398,1,Yes,17,Alta,Alta,0,1,6,1,0,0,28776,4632.936,0.8407541627762217
31,0,Travel_Rarely,Sales,29,Secundaria,Marketing,1784,Baja,Media,2,Sales Executive,Media,Married,5468,1,No,14,Alta,Baja,2,13,3,12,5,7,65616,13385.663999999999,0.04957804226786672
51,0,Travel_Rarely,Research & Development,3,Universitaria,Technical Degree,1786,Baja,Alta,3,Manager,Alta,Married,13116,2,No,11,Alta,Muy_Alta,0,15,2,2,2,2,157392,33052.32,0.022704845541259136
37,0,Travel_Rarely,Sales,9,Secundaria,Marketing,1787,Media,Media,2,Sales Executive,Media,Married,4189,1,No,14,Alta,Baja,2,5,2,5,0,3,50268,10254.671999999999,0.040601089000673676
46,0,Travel_Rarely,Research & Development,2,Universitaria,Medical,1789,Alta,Alta,5,Research Director,Alta,Divorced,19328,7,Yes,17,Alta,Alta,1,24,3,2,2,2,231936,48706.56,0.1173679177896208
36,0,Travel_Rarely,Research & Development,10,Universitaria,Life Sciences,1790,Muy_Alta,Alta,3,Healthcare Representative,Alta,Married,8321,7,Yes,13,Alta,Muy_Alta,1,15,1,12,5,7,99852,20968.92,0.057658632373660305
44,1,Travel_Frequently,Research & Development,1,Universitaria,Medical,1792,Alta,Alta,1,Research Scientist,Alta,Divorced,2342,1,Yes,12,Alta,Alta,3,6,2,5,2,3,28104,4524.744,0.5810960503098608
37,0,Travel_Rarely,Human Resources,8,Universitaria,Other,1794,Alta,Alta,2,Human Resources,Alta,Divorced,4071,2,No,13,Alta,Alta,0,19,4,10,4,7,48852,9623.844000000001,0.038742833611308876
35,1,Travel_Rarely,Sales,27,Universitaria,Life Sciences,1797,Alta,Alta,2,Sales Executive,Alta,Single,5813,1,Yes,18,Alta,Muy_Alta,0,10,2,10,7,7,69756,14230.223999999998,0.6165512856073531
33,0,Travel_Rarely,Research & Development,8,Master,Life Sciences,1798,Muy_Alta,Muy_Alta,1,Research Scientist,Muy_Alta,Married,3143,6,No,19,Alta,Media,1,14,1,10,7,6,37716,7430.052000000001,0.01175936799663343
28,0,Travel_Rarely,Research & Development,1,Universitaria,Life Sciences,1799,Alta,Alta,1,Research Scientist,Alta,Married,2044,1,No,11,Alta,Alta,1,5,6,5,0,3,24528,3949.0080000000003,0.04584679580495214
39,0,Travel_Rarely,Research & Development,10,Universitaria,Medical,1800,Alta,Alta,3,Research Director,Alta,Single,13464,7,No,21,Muy_Alta,Alta,0,9,3,4,2,2,161568,33929.28,0.03587922738988886
46,0,Non-Travel,Sales,26,Secundaria,Life Sciences,1801,Media,Media,2,Sales Executive,Media,Single,7991,8,No,15,Alta,Alta,0,6,3,2,2,2,95892,20137.32,0.12383305532554235
40,0,Travel_Rarely,Research & Development,2,Universitaria,Life Sciences,1802,Alta,Alta,1,Laboratory Technician,Alta,Married,3377,4,No,17,Alta,Muy_Alta,1,7,5,4,0,2,40524,7983.228,0.02185615906880535
42,0,Travel_Rarely,Research & Development,13,Master,Medical,1803,Media,Muy_Alta,2,Healthcare Representative,Muy_Alta,Married,5538,5,No,18,Alta,Alta,2,10,2,0,0,0,66456,13557.024,0.055367332188848435
35,0,Non-Travel,Research & Development,2,Universitaria,Medical,1804,Media,Alta,2,Manufacturing Director,Alta,Divorced,5762,2,No,14,Alta,Alta,1,15,6,7,1,7,69144,14105.375999999998,0.027951561389445163
38,0,Non-Travel,Human Resources,2,Universitaria,Human Resources,1805,Baja,Alta,1,Human Resources,Alta,Divorced,2592,5,No,13,Alta,Muy_Alta,3,13,3,11,3,8,31104,6127.488,0.035570728373034315
34,1,Travel_Frequently,Research & Development,9,Universitaria,Life Sciences,1807,Muy_Alta,Alta,2,Laboratory Technician,Alta,Married,5346,4,No,17,Alta,Alta,1,11,3,7,0,7,64152,13087.008,0.23248700361468835
37,1,Travel_Rarely,Research & Development,10,Universitaria,Medical,1809,Muy_Alta,Alta,2,Manufacturing Director,Alta,Single,4213,1,No,15,Alta,Media,0,10,4,10,0,8,50556,10313.423999999999,0.2552880613245226
39,0,Travel_Frequently,Sales,20,Universitaria,Life Sciences,1812,Alta,Alta,2,Sales Executive,Alta,Divorced,4127,2,No,18,Alta,Muy_Alta,1,7,6,2,2,2,49524,9756.228000000001,0.09781448595006134
43,0,Non-Travel,Research & Development,9,Universitaria,Life Sciences,1813,Baja,Alta,1,Research Scientist,Alta,Single,2438,4,No,13,Alta,Alta,0,7,2,3,1,2,29256,4710.216,0.08236182778400526
41,0,Travel_Rarely,Research & Development,5,Master,Life Sciences,1814,Media,Muy_Alta,2,Healthcare Representative,Muy_Alta,Single,6870,3,No,12,Alta,Baja,0,11,3,3,1,2,82440,17312.399999999998,0.040715806142597295
41,0,Travel_Rarely,Sales,4,Universitaria,Marketing,1815,Alta,Alta,3,Sales Executive,Alta,Divorced,10447,0,Yes,13,Alta,Muy_Alta,1,23,3,22,13,5,125364,26326.44,0.041685926517069254
30,0,Travel_Rarely,Research & Development,10,Universitaria,Medical,1816,Baja,Alta,3,Manufacturing Director,Alta,Single,9667,9,No,14,Alta,Media,0,9,3,7,0,2,116004,24360.84,0.06705081264067171
